"index";"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"ips";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
974;"Toshiba";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"Windows";1.2;63670
975;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.4;4;"SSD";256;0;"Intel";"Windows";1.48;58607
976;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.95;64202
977;"HP";"Ultrabook";14.0;1920;1080;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"Windows";1.43;77203
978;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";1.64;55905
979;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"Windows";1.64;36444
980;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i5";2.3;4;"HDD";1024;0;"Nvidia";"Windows";2.3;52055
981;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";3.78;133147
982;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.1;28771
983;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.31;50083
984;"Lenovo";"Ultrabook";12.5;2560;1440;1;1;"Intel";"Core M";1.2;8;"SSD";512;0;"Intel";"Windows";0.99;74539
985;"Lenovo";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.7;32;"Hybrid";512;1024;"Nvidia";"Windows";4.6;172627
986;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;1;"Intel";"Atom x5-Z8550";1.44;4;"Flash Storage";64;0;"Intel";"Windows";0.69;34433
987;"HP";"Ultrabook";13.3;3840;2160;0;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.3;109171
988;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"Hybrid";1024;0;"Nvidia";"Windows";2.65;50563
989;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";2.18;39960
990;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";1.26;81998
991;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";1.54;54931
992;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.48;84715
993;"HP";"Workstation";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"AMD";"Windows";1.9;79654
994;"HP";"Ultrabook";14.0;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.54;100551
995;"Lenovo";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";180;0;"Intel";"Windows";1.7;63883
996;"HP";"Notebook";13.3;1366;768;0;0;"Intel";"Core i3";2.4;4;"HDD";500;0;"Intel";"Windows";1.49;42624
997;"HP";"Notebook";13.3;3200;1800;0;0;"Intel";"Pentium Dual";1.5;4;"Flash Storage";32;0;"Intel";"Other";1.29;32767
998;"Toshiba";"Notebook";13.3;1366;768;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.5;64469
999;"Acer";"Notebook";15.6;1366;768;0;0;"AMD";"A8-Series 7410";2.2;4;"HDD";500;0;"AMD";"Windows";2.4;20619
1000;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.4;4;"SSD";256;0;"Intel";"Windows";2.04;41025
1001;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"Linux";2.2;20965
1002;"Lenovo";"Notebook";17.3;3840;2160;0;1;"Intel";"Core i7";2.7;16;"SSD";512;0;"Nvidia";"Windows";2.4;158135
1003;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"N/A";1.86;18434
1004;"Toshiba";"Notebook";14.0;1920;1080;0;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.47;79387
1005;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.43;118761
1006;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.8;8;"Hybrid";256;1024;"Nvidia";"Windows";2.7;85195
1007;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i3";2.3;4;"HDD";1024;0;"Intel";"Windows";2.08;42410
1008;"Toshiba";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.2;84715
1009;"HP";"Notebook";13.3;1920;1080;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.11;61219
1010;"Dell";"Ultrabook";13.3;1920;1080;0;1;"Intel";"Core i5";1.6;4;"SSD";256;0;"AMD";"Windows";1.4;43602
1011;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"Windows";1.64;63160
1012;"HP";"Netbook";12.5;1366;768;0;0;"Intel";"Core i5";2.3;4;"SSD";128;0;"Intel";"Windows";2.4;85195
1013;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.4;8;"HDD";500;0;"Intel";"Windows";2.09;55754
1014;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"Hybrid";256;1024;"Nvidia";"Windows";2.4;42571
1015;"HP";"Ultrabook";12.5;1366;768;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.26;83064
1016;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";"Windows";2.36;34035
1017;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";2.31;63350
1018;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"Windows";2.6;85195
1019;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";1.95;56477
1020;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Pentium Quad";1.6;4;"HDD";1024;0;"Intel";"Windows";1.96;26640
1021;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.29;86527
1022;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";4.3;122491
1023;"HP";"Notebook";17.3;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Nvidia";"Windows";2.63;57542
1024;"Dell";"Ultrabook";12.5;1366;768;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"Windows";1.5;60481
1025;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";1.64;51841
1026;"Dell";"Ultrabook";12.5;1366;768;0;0;"Intel";"Core i3";2.3;4;"SSD";128;0;"Intel";"Windows";1.5;62176
1027;"Acer";"Notebook";15.6;1366;768;0;0;"AMD";"A9-Series 9420";3.0;6;"HDD";1024;0;"AMD";"Windows";2.1;21792
1028;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.5;4;"SSD";16;0;"Intel";"Other";2.2;11136
1029;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.7;63499
1030;"HP";"Workstation";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;8;"HDD";1024;0;"AMD";"Windows";3.0;154459
1031;"Lenovo";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;16;"SSD";512;0;"Nvidia";"Windows";2.4;63883
1032;"Dell";"Ultrabook";12.5;1366;768;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.5;75290
1033;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.95;63670
1034;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";2.9;80516
1035;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.84;65481
1036;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i5";2.3;4;"SSD";256;0;"Intel";"Windows";2.1;46194
1037;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";"A6-Series 9220";2.5;4;"HDD";1024;0;"AMD";"Windows";2.1;21205
1038;"Asus";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";2.59;71342
1039;"HP";"Notebook";13.3;3200;1800;1;0;"Intel";"Core M";1.1;8;"SSD";256;0;"Intel";"Windows";1.16;90523
1040;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"AMD";"Windows";2.24;40980
1041;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"SSD";128;0;"Intel";"Windows";2.1;22857
1042;"HP";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";512;0;"Intel";"Windows";1.16;104908
1043;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;1;"Intel";"Atom x5-Z8550";1.44;4;"Flash Storage";64;0;"Intel";"Other";0.69;29251
1044;"Dell";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i7";2.4;8;"SSD";256;0;"Intel";"Windows";1.23;73473
1045;"Lenovo";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";"Windows";4.6;146519
1046;"Razer";"Ultrabook";12.5;3840;2160;1;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.25;54825
1047;"Toshiba";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";1.05;118601
1048;"Asus";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.6;8;"Hybrid";128;1024;"Nvidia";"Windows";3.52;69929
1049;"Vero";"Notebook";13.3;1920;1080;0;0;"Intel";"Atom X5-Z8350";1.44;4;"Flash Storage";32;0;"Intel";"Windows";1.35;10443
1050;"HP";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.16;90043
1051;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.43;80613
1052;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Linux";2.09;27899
1053;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.4;4;"HDD";1024;0;"Intel";"Windows";2.0;23177
1054;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.8;88924
1055;"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;1;"Intel";"Atom x5-Z8550";1.44;4;"Flash Storage";64;0;"Intel";"Windows";0.69;25521
1056;"HP";"Ultrabook";12.5;1366;768;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"Windows";1.26;100966
1057;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i5";2.5;8;"Hybrid";128;1024;"Nvidia";"N/A";2.4;52694
1058;"HP";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i5";2.3;8;"Hybrid";128;1024;"Nvidia";"Windows";3.35;60153
1059;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i7";2.7;8;"HDD";2048;0;"Intel";"Windows";2.04;33513
1060;"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;1;"Intel";"Core i7";2.6;8;"SSD";512;0;"Nvidia";"Windows";1.8;109244
1061;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.26;71875
1062;"Asus";"Notebook";14.0;1366;768;0;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";32;0;"Intel";"Windows";1.5;14812
1063;"HP";"Ultrabook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.84;40067
1064;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"Windows";2.04;39534
1065;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Nvidia";"Windows";2.23;32820
1066;"Toshiba";"Ultrabook";14.0;1920;1080;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"Windows";1.47;91908
1067;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"Windows";2.09;56634
1068;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;16;"Hybrid";1024;0;"AMD";"Windows";2.5;58555
1069;"HP";"Workstation";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"Windows";3.0;210424
1070;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;8;"HDD";1024;0;"AMD";"Windows";2.5;41772
1071;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.64;53840
1072;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";"Windows";3.78;127819
1073;"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i7";2.5;4;"SSD";256;0;"Intel";"Windows";1.8;45128
1074;"HP";"Ultrabook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.88;115709
1075;"Vero";"Notebook";14.0;1366;768;0;0;"Intel";"Atom X5-Z8350";1.44;2;"Flash Storage";32;0;"Intel";"Windows";1.45;11231
1076;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;"Intel";"Core i7";2.6;16;"SSD";512;0;"Intel";"Windows";2.8;130003
1077;"Toshiba";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.5;16;"SSD";256;0;"Nvidia";"Windows";2.4;75924
1078;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";2.3;55923
1079;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.4;60888
1080;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";1.54;53280
1081;"HP";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"Windows";1.48;86793
1082;"HP";"Workstation";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"Windows";2.59;118761
1083;"HP";"2 in 1 Convertible";13.3;2560;1440;1;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"Windows";1.48;95851
1084;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.4;8;"Hybrid";256;500;"Intel";"Windows";1.84;112066
1085;"HP";"Workstation";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Nvidia";"Windows";2.0;101179
1086;"HP";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.43;78268
1087;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.26;122381
1088;"MSI";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.7;16;"Hybrid";256;1024;"Nvidia";"Windows";3.78;82352
1089;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"Windows";2.18;53807
1090;"Lenovo";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";4.6;122011
1091;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.88;84129
1092;"Asus";"Netbook";11.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";16;0;"Intel";"Other";1.2;15339
1093;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.27;124622
1094;"Lenovo";"Notebook";14.0;2560;1440;0;1;"Intel";"Core i7";2.6;16;"SSD";256;0;"Intel";"Windows";1.1;139594
1095;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"N/A";1.9;18062
1096;"HP";"Notebook";15.6;1366;768;0;0;"AMD";"E-Series 7110";1.8;4;"HDD";500;0;"AMD";"Windows";1.86;15824
1097;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"Windows";1.91;52161
1098;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";"N/A";2.32;31915
1099;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;1;"Intel";"Core i5";2.7;8;"SSD";256;0;"Intel";"Windows";2.3;58288
1100;"Dell";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"Windows";2.62;63883
1101;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Intel";"Windows";2.04;52161
1102;"Dell";"Notebook";15.6;3840;2160;1;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Nvidia";"Windows";2.04;119916
1103;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";"Core i7";2.7;16;"SSD";1024;0;"Intel";"Windows";1.2;120093
1104;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"Windows";2.31;37570
1105;"HP";"Notebook";15.6;1920;1080;0;0;"AMD";"A6-Series A6-9220";2.5;4;"SSD";256;0;"AMD";"Windows";1.91;25515
1106;"MSI";"Gaming";17.3;1920;1080;0;0;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";2.7;79536
1107;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"N/A";1.96;26587
1108;"Lenovo";"Ultrabook";14.0;1920;1080;0;0;"Intel";"Core i7";2.6;12;"SSD";512;0;"Intel";"Windows";1.4;122491
1109;"Acer";"Notebook";15.6;1366;768;0;0;"AMD";"A8-Series 7410";2.2;8;"HDD";1024;0;"AMD";"Windows";2.4;23923
1110;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.3;8;"Hybrid";1024;0;"AMD";"Windows";2.5;42011
1111;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;1;"Intel";"Core i7";2.7;12;"SSD";256;0;"Intel";"Windows";1.6;69211
1112;"HP";"2 in 1 Convertible";13.3;2560;1440;1;0;"Intel";"Core i7";2.6;8;"SSD";512;0;"Intel";"Windows";1.48;108744
1113;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";2.94;96916
1114;"Lenovo";"Ultrabook";14.0;1920;1080;0;0;"Intel";"Core i7";2.6;8;"SSD";256;0;"Intel";"Windows";1.7;79867
1116;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.6;16;"HDD";1024;0;"Nvidia";"N/A";4.0;53173
1117;"MSI";"Gaming";14.0;1920;1080;0;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";1.7;94252
1118;"HP";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"Windows";2.62;47899
1119;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;4;"HDD";1024;0;"Intel";"Windows";2.25;29784
1120;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Intel";"Windows";2.2;24456
1121;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"N/A";2.1;25414
1122;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;16;"HDD";2048;0;"AMD";"Windows";2.32;52747
1123;"Dell";"Gaming";15.6;3840;2160;0;0;"Intel";"Core i7";2.8;8;"Hybrid";128;1024;"Nvidia";"Windows";2.62;79813
1124;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";1.8;102777
1125;"Dell";"Ultrabook";13.3;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.29;77682
1126;"Asus";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.7;64;"SSD";1024;0;"Nvidia";"Windows";3.58;211788
1127;"Lenovo";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i5";2.5;8;"SSD";256;0;"Intel";"Windows";1.95;74059
1128;"Dell";"2 in 1 Convertible";13.3;1920;1080;1;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.62;42518
1129;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"Windows";2.2;24935
1130;"Dell";"Gaming";15.6;3840;2160;0;0;"Intel";"Core i7";2.6;16;"Hybrid";256;1024;"Nvidia";"Windows";3.21;70809
1131;"Apple";"Ultrabook";12.0;2304;1440;0;1;"Intel";"Core M";1.1;8;"Flash Storage";256;0;"Intel";"Mac";0.92;69264
1132;"HP";"Notebook";14.0;1366;768;0;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"Windows";1.44;13267
1133;"Dell";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"Windows";2.06;25680
1134;"MSI";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"Windows";2.2;44702
1135;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"Windows";2.31;63883
1136;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.96;36177
1137;"HP";"Ultrabook";12.5;1920;1080;0;0;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.26;63883
1138;"HP";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";1.8;16;"SSD";512;0;"Intel";"Windows";2.1;61752
1139;"Asus";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"Windows";2.2;19660
1140;"HP";"Notebook";13.3;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Intel";"Windows";1.49;58075
1141;"Lenovo";"Notebook";15.6;1366;768;0;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"N/A";2.1;21205
1142;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"N/A";2.2;37776
1143;"Asus";"Notebook";14.0;1920;1080;0;0;"Intel";"Core i3";2.4;4;"SSD";256;0;"Intel";"Windows";2.0;40972
1144;"Lenovo";"Ultrabook";12.5;1920;1080;1;1;"Intel";"Core i7";2.5;8;"SSD";256;0;"Intel";"Windows";1.3;91295
1145;"Lenovo";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.5;4;"Hybrid";1024;0;"Intel";"Windows";2.32;43956
1146;"Lenovo";"Notebook";17.3;1600;900;0;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";"Windows";3.0;35112
1147;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;16;"SSD";512;0;"Nvidia";"Windows";3.31;69530
1148;"MSI";"Gaming";15.6;1920;1080;0;0;"Intel";"Core i7";2.6;16;"Hybrid";128;1024;"Nvidia";"Windows";1.91;114732
1149;"HP";"Notebook";15.6;1366;768;0;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"Windows";2.07;34632
1150;"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;1;"Intel";"Core i5";2.3;8;"SSD";256;0;"Intel";"Windows";1.36;87219
1151;"Lenovo";"Ultrabook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;6;"SSD";256;0;"Nvidia";"Windows";1.54;44276
1152;"Dell";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i7";2.7;8;"SSD";256;0;"Nvidia";"Linux";1.98;47686
1153;"Acer";"Notebook";15.6;1366;768;0;0;"Intel";"Celeron Dual";2.0;4;"HDD";500;0;"Intel";"Windows";2.1;17742
1154;"HP";"Notebook";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;6;"HDD";1024;0;"Nvidia";"Windows";2.18;42571
1155;"Asus";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i7";2.6;8;"Hybrid";256;1024;"Nvidia";"Windows";2.59;48432
1156;"Asus";"Ultrabook";13.3;1920;1080;0;1;"Intel";"Core M";0.9;8;"SSD";512;0;"Intel";"Windows";1.2;38841
1157;"Dell";"2 in 1 Convertible";15.6;1920;1080;1;0;"Intel";"Core i7";2.7;16;"SSD";512;0;"Intel";"Windows";2.09;62817
1158;"Acer";"Notebook";15.6;1920;1080;0;0;"Intel";"Core i5";2.5;4;"SSD";256;0;"Nvidia";"Windows";2.23;36816
1159;"Dell";"Ultrabook";13.3;3200;1800;1;0;"Intel";"Core i5";2.4;8;"SSD";256;0;"Intel";"Linux";1.23;58555
1160;"Acer";"Gaming";17.3;1920;1080;0;1;"Intel";"Core i7";2.8;16;"Hybrid";256;1024;"Nvidia";"Windows";4.2;138475
1161;"Lenovo";"Gaming";15.6;1920;1080;0;1;"Intel";"Core i5";2.5;8;"HDD";1024;0;"Nvidia";"Windows";2.4;43636
1162;"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;1;"Samsung";"Cortex A72&A53";2.0;4;"Flash Storage";32;0;"ARM";"Other";1.15;35112
